date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:09:00	111925/111925	U--MCZ	200	updated ('OK')	text/html	etag:%224ee02e1e8fb39376b4cae06ae1fc1a43%22	https://www.yoodo.com.my/	www.yoodo.com.my/index.html	(from )
19:09:00	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2016%20Oct%202025%2011:09:00%20GMT	https://www.yoodo.com.my/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yoodo.com.my%2F	www.yoodo.com.my/wp-json/oembed/1.0/embede719	(from https://www.yoodo.com.my/)
19:09:01	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2016%20Oct%202025%2011:09:01%20GMT	https://www.yoodo.com.my/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yoodo.com.my%2F&format=xml	www.yoodo.com.my/wp-json/oembed/1.0/embedba87	(from https://www.yoodo.com.my/)
19:09:02	881784/881784	U-----	200	untouched ('OK')	text/css	etag:%22pub1724948261;gz%22	https://www.yoodo.com.my/?w3tc_minify=57922.default.include.c12c23.css	www.yoodo.com.my/index1c49.html	(from https://www.yoodo.com.my/)
19:09:02	25245/25245	U--MCZ	200	updated ('OK')	text/html	etag:%22b4818df6c950a474050bcecc01dc3615%22	https://www.yoodo.com.my/amp/	www.yoodo.com.my/amp/index.html	(from https://www.yoodo.com.my/)
19:09:02	242990/242990	U-----	200	untouched ('OK')	application/x-javascript	etag:%22pub1722400592;gz%22	https://www.yoodo.com.my/?w3tc_minify=57922.default.include.65d597.js	www.yoodo.com.my/index05f3.html	(from https://www.yoodo.com.my/)
19:09:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:03%20GMT	https://www.yoodo.com.my/blog	www.yoodo.com.my/blog	(from https://www.yoodo.com.my/)
19:09:03	113791/113791	U--MCZ	200	updated ('OK')	text/html	date:Thu,%2016%20Oct%202025%2011:09:03%20GMT	https://www.yoodo.com.my/?lang=ms	www.yoodo.com.my/index99dc.html	(from https://www.yoodo.com.my/)
19:09:04	27187/27187	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Oct%202025%2011:09:04%20GMT	https://www.yoodo.com.my/hc/change_language/ms?return_to=%2Fhc%2Fms	www.yoodo.com.my/hc/change_language/msa8eb	(from https://www.yoodo.com.my/)
19:09:05	62235/62235	U-----	200	untouched ('OK')	text/css	etag:W/%2266d09f25-f31b%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/css/global.css?v=02032023&ver=6.3.2	www.yoodo.com.my/wp-content/themes/yoodo/assets/css/global7b30.css	(from https://www.yoodo.com.my/)
19:09:05	124919/124919	U-----	200	untouched ('OK')	text/css	etag:W/%2266a9bf47-1e7f7%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/css/app.css?v=02032023&ver=6.3.2	www.yoodo.com.my/wp-content/themes/yoodo/assets/css/app7b30.css	(from https://www.yoodo.com.my/)
19:09:05	1532/1532	U--MCZ	200	updated ('OK')	text/html	etag:%22bbf5405726d73435531cda650825094f%22	https://www.yoodo.com.my/wp-json/	www.yoodo.com.my/wp-json/index.html	(from https://www.yoodo.com.my/)
19:09:05	1532/1532	U--MCZ	200	updated ('OK')	text/html	etag:%22a4584aa68aedb753e018b83e12f582ed%22	https://www.yoodo.com.my/wp-json/wp/v2/pages/32221	www.yoodo.com.my/wp-json/wp/v2/pages/32221.html	(from https://www.yoodo.com.my/)
19:09:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:06%20GMT	https://www.yoodo.com.my/rates	www.yoodo.com.my/rates	(from https://www.yoodo.com.my/)
19:09:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:07%20GMT	https://www.yoodo.com.my/5g	www.yoodo.com.my/5g	(from https://www.yoodo.com.my/)
19:09:08	1145/1145	U-----	200	untouched ('')	image/png	etag:%2266d09cae-479%22	https://www.yoodo.com.my/wp-content/uploads/2024/08/cropped-logo-square-32x32.png	www.yoodo.com.my/wp-content/uploads/2024/08/cropped-logo-square-32x32.png	(from https://www.yoodo.com.my/)
19:09:08	9013/9013	U-----	200	untouched ('')	image/png	etag:%2266d09cae-2335%22	https://www.yoodo.com.my/wp-content/uploads/2024/08/cropped-logo-square-192x192.png	www.yoodo.com.my/wp-content/uploads/2024/08/cropped-logo-square-192x192.png	(from https://www.yoodo.com.my/)
19:09:08	8267/8267	U-----	200	untouched ('')	image/png	etag:%2266d09cae-204b%22	https://www.yoodo.com.my/wp-content/uploads/2024/08/cropped-logo-square-180x180.png	www.yoodo.com.my/wp-content/uploads/2024/08/cropped-logo-square-180x180.png	(from https://www.yoodo.com.my/)
19:09:08	50974/50974	U-----	200	untouched ('')	image/webp	etag:%2266d091f7-c71e%22	https://www.yoodo.com.my/wp-content/uploads/2024/08/home-banner-en-desktop-jpg.webp?id=39856	www.yoodo.com.my/wp-content/uploads/2024/08/home-banner-en-desktop-jpge839.webp	(from https://www.yoodo.com.my/)
19:09:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:09%20GMT	https://www.yoodo.com.my/unlimited	www.yoodo.com.my/unlimited	(from https://www.yoodo.com.my/)
19:09:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:10%20GMT	https://www.yoodo.com.my/high-speed	www.yoodo.com.my/high-speed	(from https://www.yoodo.com.my/)
19:09:11	1921/1921	U-----	200	untouched ('')	image/png	etag:%2266d09242-781%22	https://www.yoodo.com.my/wp-content/uploads/2024/08/logo.png	www.yoodo.com.my/wp-content/uploads/2024/08/logo.png	(from https://www.yoodo.com.my/)
19:09:11	241402/241402	U--MCZ	200	updated ('OK')	text/html	etag:%221e06cb529ceecd87a4cb608da3cf45a2%22	https://www.yoodo.com.my/blog/	www.yoodo.com.my/blog/index.html	(from https://www.yoodo.com.my/)
19:09:11	67067/67067	U--MCZ	200	updated ('OK')	text/html	etag:%22dd94a013fc170752e75b8da11861dcd1%22	https://www.yoodo.com.my/5g/	www.yoodo.com.my/5g/index.html	(from https://www.yoodo.com.my/)
19:09:11	86690/86690	U--MCZ	200	updated ('OK')	text/html	etag:%225f844c92ae8523f7e74beac06de92f90%22	https://www.yoodo.com.my/rates/	www.yoodo.com.my/rates/index.html	(from https://www.yoodo.com.my/)
19:09:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:12%20GMT	https://www.yoodo.com.my/add-ons	www.yoodo.com.my/add-ons	(from https://www.yoodo.com.my/)
19:09:13	95310/95310	U--MCZ	200	updated ('OK')	text/html	etag:%224c042246caab273e9a1898f006fe3785%22	https://www.yoodo.com.my/unlimited/	www.yoodo.com.my/unlimited/index.html	(from https://www.yoodo.com.my/)
19:09:13	67865/67865	U--MCZ	200	updated ('OK')	text/html	etag:%2288cb302953a7a144640b40c87c4e9a53%22	https://www.yoodo.com.my/add-ons/	www.yoodo.com.my/add-ons/index.html	(from https://www.yoodo.com.my/)
19:09:13	82043/82043	U--MCZ	200	updated ('OK')	text/html	etag:%2250da2eeaf3c72895484b043e3b5da6e3%22	https://www.yoodo.com.my/high-speed/	www.yoodo.com.my/high-speed/index.html	(from https://www.yoodo.com.my/)
19:09:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:13%20GMT	https://www.yoodo.com.my/boosters	www.yoodo.com.my/boosters	(from https://www.yoodo.com.my/)
19:09:14	72086/72086	U--MCZ	200	updated ('OK')	text/html	etag:%2244d5333243d750599cb1416434c25134%22	https://www.yoodo.com.my/boosters/	www.yoodo.com.my/boosters/index.html	(from https://www.yoodo.com.my/)
19:09:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:14%20GMT	https://www.yoodo.com.my/roaming	www.yoodo.com.my/roaming	(from https://www.yoodo.com.my/)
19:09:15	114251/114251	U--MCZ	200	updated ('OK')	text/html	etag:%2261f60fa5d465848f56c18cf18bedf8da%22	https://www.yoodo.com.my/roaming/	www.yoodo.com.my/roaming/index.html	(from https://www.yoodo.com.my/)
19:09:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:15%20GMT	https://www.yoodo.com.my/power-pass	www.yoodo.com.my/power-pass	(from https://www.yoodo.com.my/)
19:09:16	59902/59902	U--MCZ	200	updated ('OK')	text/html	etag:%22123836e0797067ea1287830a1c18a2e8%22	https://www.yoodo.com.my/power-pass/	www.yoodo.com.my/power-pass/index.html	(from https://www.yoodo.com.my/)
19:09:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:16%20GMT	https://www.yoodo.com.my/volte-vowifi	www.yoodo.com.my/volte-vowifi	(from https://www.yoodo.com.my/)
19:09:17	69082/69082	U--MCZ	200	updated ('OK')	text/html	etag:%2283a23defb66ffaef741ca1ff3da4e705%22	https://www.yoodo.com.my/volte-vowifi/	www.yoodo.com.my/volte-vowifi/index.html	(from https://www.yoodo.com.my/)
19:09:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:17%20GMT	https://www.yoodo.com.my/why-yoodo	www.yoodo.com.my/why-yoodo	(from https://www.yoodo.com.my/)
19:09:18	68649/68649	U--MCZ	200	updated ('OK')	text/html	etag:%22f685c530bb561ba0fd69f3bc725ab287%22	https://www.yoodo.com.my/why-yoodo/	www.yoodo.com.my/why-yoodo/index.html	(from https://www.yoodo.com.my/)
19:09:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:18%20GMT	https://www.yoodo.com.my/points	www.yoodo.com.my/points	(from https://www.yoodo.com.my/)
19:09:19	46243/46243	U--MCZ	200	updated ('OK')	text/html	etag:%22b1d3ea6595a5753c39cb434cd88c3b83%22	https://www.yoodo.com.my/points/	www.yoodo.com.my/points/index.html	(from https://www.yoodo.com.my/)
19:09:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:19%20GMT	https://www.yoodo.com.my/20for20	www.yoodo.com.my/20for20	(from https://www.yoodo.com.my/)
19:09:20	82447/82447	U--MCZ	200	updated ('OK')	text/html	etag:%222f43691de851b6d3bf7890252ab1604e%22	https://www.yoodo.com.my/20for20/	www.yoodo.com.my/20for20/index.html	(from https://www.yoodo.com.my/)
19:09:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:20%20GMT	https://www.yoodo.com.my/rewards	www.yoodo.com.my/rewards	(from https://www.yoodo.com.my/)
19:09:21	50660/50660	U--MCZ	200	updated ('OK')	text/html	etag:%22608bd484d06e0ccd679c27a3c43e8c6e%22	https://www.yoodo.com.my/rewards/	www.yoodo.com.my/rewards/index.html	(from https://www.yoodo.com.my/)
19:09:21	7083/7083	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2016%20Oct%202025%2011:09:21%20GMT	https://www.yoodo.com.my/hc/en-us	www.yoodo.com.my/hc/en-us	(from https://www.yoodo.com.my/)
19:09:22	27187/27187	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Oct%202025%2011:09:22%20GMT	https://www.yoodo.com.my/hc/en-us/signin?return_to=https%3A%2F%2Fsupport.yoodo.com.my%2Fhc%2Fen-us&locale=en-us	www.yoodo.com.my/hc/en-us/signin8844	(from https://www.yoodo.com.my/)
19:09:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:23%20GMT	http://www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/images/lazy_placeholder.gif	www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/images/lazy_placeholder.1b.delayed	(from https://www.yoodo.com.my/)
19:09:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:24%20GMT	https://www.yoodo.com.my/about-us	www.yoodo.com.my/about-us	(from https://www.yoodo.com.my/)
19:09:25	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:24%20GMT	http://www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.extra.min.js?ver=2.7.0	www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.extra.min4250.js	(from https://www.yoodo.com.my/)
19:09:27	3015/3015	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9bde1-bc7%22	https://www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.extra.min.js?ver=2.7.0	www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.extra.min4250.js	(from https://www.yoodo.com.my/)
19:09:27	42/42	U-----	200	untouched ('')	image/gif	etag:%2266a9bde1-2a%22	https://www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/images/lazy_placeholder.gif	www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/images/lazy_placeholder.gif	(from https://www.yoodo.com.my/)
19:09:27	10134/10134	U-----	200	untouched ('')	image/png	etag:%2266a9bf4c-2796%22	https://www.yoodo.com.my/wp-content/uploads/2023/03/illust-300x248.png	www.yoodo.com.my/wp-content/uploads/2023/03/illust-300x248.png	(from https://www.yoodo.com.my/)
19:09:27	7996/7996	U-----	200	untouched ('')	image/png	etag:%2266a9bf4c-1f3c%22	https://www.yoodo.com.my/wp-content/uploads/2023/03/illust-1.png	www.yoodo.com.my/wp-content/uploads/2023/03/illust-1.png	(from https://www.yoodo.com.my/)
19:09:28	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:27%20GMT	http://www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.srcset.min.js?ver=2.7.0	www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.srcset.min.534250.delayed	(from https://www.yoodo.com.my/)
19:09:29	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:09:28%20GMT	http://www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.extend.js?ver=2.7.0	www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.extend4250.js	(from https://www.yoodo.com.my/)
19:09:31	1045/1045	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9bde1-415%22	https://www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.extend.js?ver=2.7.0	www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/js/jquery.lazyloadxt.extend4250.js	(from https://www.yoodo.com.my/)
19:09:31	7642/7642	U-----	200	untouched ('')	image/png	etag:%2266a9bf4c-1dda%22	https://www.yoodo.com.my/wp-content/uploads/2023/03/illust-2.png	www.yoodo.com.my/wp-content/uploads/2023/03/illust-2.png	(from https://www.yoodo.com.my/)
19:09:31	12496/12496	U-----	200	untouched ('')	image/png	etag:%2266a9bf4d-30d0%22	https://www.yoodo.com.my/wp-content/uploads/2023/07/yoodo_awards_mbor-banner.png	www.yoodo.com.my/wp-content/uploads/2023/07/yoodo_awards_mbor-banner.png	(from https://www.yoodo.com.my/)
19:09:31	1796/1796	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-704%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/yoodo-web-sliders_data.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/yoodo-web-sliders_data.png	(from https://www.yoodo.com.my/)
19:09:59	2369/2369	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-941%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/yoodo-web-sliders_hotspot.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/yoodo-web-sliders_hotspot.png	(from https://www.yoodo.com.my/)
19:09:59	1982/1982	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-7be%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/yoodo-web-sliders_voice.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/yoodo-web-sliders_voice.png	(from https://www.yoodo.com.my/)
19:09:59	1692/1692	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-69c%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/yoodo-web-sliders_sms.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/yoodo-web-sliders_sms.png	(from https://www.yoodo.com.my/)
19:09:59	49769/49769	U-----	200	untouched ('')	image/png	etag:%2266a9bf47-c269%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/hot-selling/EN/5.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/hot-selling/EN/5.png	(from https://www.yoodo.com.my/)
19:10:00	57912/57912	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-e238%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/tiktok.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/tiktok.png	(from https://www.yoodo.com.my/)
19:10:00	58846/58846	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-e5de%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/facebook.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/facebook77ae.png	(from https://www.yoodo.com.my/)
19:10:00	65579/65579	U-----	200	untouched ('')	image/png	etag:%2266a9bf47-1002b%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/hot-selling/EN/6.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/hot-selling/EN/6.png	(from https://www.yoodo.com.my/)
19:10:00	27187/27187	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Oct%202025%2011:10:00%20GMT	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/css/owl.video.play.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/css/owl.video.play.58.delayed	(from https://www.yoodo.com.my/?w3tc_minify=57922.default.include.c12c23.css)
19:10:01	13527/13527	U-----	200	untouched ('')	image/png	etag:%2266a9bf47-34d7%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/telegram.png?v=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/telegram5e1f.png	(from https://www.yoodo.com.my/)
19:10:01	15209/15209	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-3b69%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/twitter.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/twitter77ae.png	(from https://www.yoodo.com.my/)
19:10:01	128006/128006	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-1f406%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/whatsapp.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/whatsapp77ae.png	(from https://www.yoodo.com.my/)
19:10:01	135889/135889	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-212d1%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/instagram.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/instagram77ae.png	(from https://www.yoodo.com.my/)
19:10:29	18693/18693	U-----	200	untouched ('')	image/png	etag:%2266a9bf47-4905%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/signal.png?v=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/signal5e1f.png	(from https://www.yoodo.com.my/)
19:10:29	12863/12863	U-----	200	untouched ('')	image/png	etag:%2266a9bf47-323f%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/wechat.png?v=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/wechat5e1f.png	(from https://www.yoodo.com.my/)
19:10:30	253966/253966	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-3e00e%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/pubg.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/pubg77ae.png	(from https://www.yoodo.com.my/)
19:10:30	255905/255905	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-3e7a1%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/mlbb.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/mlbb.png	(from https://www.yoodo.com.my/)
19:10:30	255656/255656	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-3e6a8%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/codm.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/codm.png	(from https://www.yoodo.com.my/)
19:10:30	173885/173885	U-----	200	untouched ('')	image/png	etag:%2266a9bf47-2a73d%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/pokemon.png?v=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/pokemon5e1f.png	(from https://www.yoodo.com.my/)
19:10:30	276268/276268	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-4372c%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/aov.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/aov77ae.png	(from https://www.yoodo.com.my/)
19:10:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:10:30%20GMT	https://www.yoodo.com.my/t	www.yoodo.com.my/t.a8.delayed	(from https://www.yoodo.com.my/?w3tc_minify=57922.default.include.65d597.js)
19:10:58	6625/6625	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-19e1%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/joox.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/joox.png	(from https://www.yoodo.com.my/)
19:10:58	11605/11605	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-2d55%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/youtube.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/youtube77ae.png	(from https://www.yoodo.com.my/)
19:10:58	35660/35660	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-8b4c%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/netflix.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/netflix77ae.png	(from https://www.yoodo.com.my/)
19:10:58	16901/16901	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-4205%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/spotify.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/spotify.png	(from https://www.yoodo.com.my/)
19:10:59	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:10:58%20GMT	http://www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/css/jquery.lazyloadxt.fadein.css?ver=6.3.2	www.yoodo.com.my/wp-content/plugins/a3-lazy-load/assets/css/jquery.lazyloadxt.fadein.ade35d.delayed	(from https://www.yoodo.com.my/?lang=ms)
19:10:59	3982/3982	U-----	200	untouched ('')	image/png	etag:%2266a9bf47-f8e%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/twitch.png?v=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/twitch5e1f.png	(from https://www.yoodo.com.my/)
19:10:59	23610/23610	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-5c3a%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/astrogo.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/astrogo.png	(from https://www.yoodo.com.my/)
19:10:59	6354/6354	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-18d2%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/viu.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/viu.png	(from https://www.yoodo.com.my/)
19:10:59	12058/12058	U-----	200	untouched ('')	image/png	etag:%2266a9bf47-2f1a%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/iQIYI.png?v=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/iQIYI5e1f.png	(from https://www.yoodo.com.my/)
19:11:00	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:10:59%20GMT	http://www.yoodo.com.my/wp-content/uploads/sass/a3_lazy_load.min.css?ver=1698031596	www.yoodo.com.my/wp-content/uploads/sass/a3_lazy_load.min.af06e7.delayed	(from https://www.yoodo.com.my/?lang=ms)
19:11:01	1532/1532	---MCZ	200	added ('OK')	text/html	etag:%229ce293a981a5a54d58ee8dc65c09c7a2%22	https://www.yoodo.com.my/wp-json/wp/v2/pages/32222	www.yoodo.com.my/wp-json/wp/v2/pages/32222.html	(from https://www.yoodo.com.my/?lang=ms)
19:11:02	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2016%20Oct%202025%2011:11:02%20GMT	https://www.yoodo.com.my/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yoodo.com.my%2F%3Flang%3Dms	www.yoodo.com.my/wp-json/oembed/1.0/embedcb9d	(from https://www.yoodo.com.my/?lang=ms)
19:11:03	1532/1532	---MCZ	403	error ('Access%20Forbidden')	text/html	date:Thu,%2016%20Oct%202025%2011:11:03%20GMT	https://www.yoodo.com.my/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.yoodo.com.my%2F%3Flang%3Dms&format=xml	www.yoodo.com.my/wp-json/oembed/1.0/embedc013	(from https://www.yoodo.com.my/?lang=ms)
19:11:04	11258/11258	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-2bfa%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/boost.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/boost.png	(from https://www.yoodo.com.my/)
19:11:04	16208/16208	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-3f50%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/iflix.png?ver=2	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/iflix77ae.png	(from https://www.yoodo.com.my/)
19:11:04	18220/18220	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-472c%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/microsoft-teams.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/microsoft-teams.png	(from https://www.yoodo.com.my/)
19:11:04	36898/36898	U-----	200	untouched ('')	image/png	etag:%2266a9bde3-9022%22	https://www.yoodo.com.my/wp-content/themes/yoodo/assets/img/zoom.png	www.yoodo.com.my/wp-content/themes/yoodo/assets/img/zoom.png	(from https://www.yoodo.com.my/)
19:11:05	27187/27187	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Oct%202025%2011:11:05%20GMT	https://www.yoodo.com.my/hc/change_language/en-us?return_to=%2Fhc%2Fen-us	www.yoodo.com.my/hc/change_language/en-us7bdb	(from https://www.yoodo.com.my/?lang=ms)
19:11:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Oct%202025%2011:11:06%20GMT	https://www.yoodo.com.my/rates?lang=ms	www.yoodo.com.my/rates99dc	(from https://www.yoodo.com.my/?lang=ms)
